record_id,date,shift,operator_id,operator_name,worker_status,vendor,equipment_type,equipment_id,production_unit,job_type,condition,condition_factor,shift_hours,break_hours,downtime_minutes,downtime_reason,productive_hours,longest_nonstop_hours,baseline_per_hour,target_production,actual_production,target_boxes,actual_boxes,achievement_percentage,utilization_percentage,validation_status,foreman_status,supervisor_status,final_status,safety_alert,data_quality_flag
TRX-0000326,2026-01-09,Shift 1,OPR-030,Operator 030,Outsourcing,Vendor A,Head Truck,HT-11,move,Loading,Kepadatan tinggi,0.8,8,0.8,15.6,Operator change,6.94,2.6,10.0,55.5,56,55.5,56,100.9,86.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000327,2026-01-09,Shift 1,OPR-004,Operator 004,Outsourcing,Vendor A,RTGC,RTG-02,box,Discharge,Normal,1.0,8,0.99,28.0,Waiting job,6.55,2.9,20.0,131.0,130,131.0,130,99.3,81.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000328,2026-01-09,Shift 1,OPR-005,Operator 005,Outsourcing,Vendor C,Head Truck,HT-13,move,Loading,Pembatasan alat,0.75,8,0.89,15.2,Waiting job,6.86,2.92,10.0,51.4,52,51.4,52,101.1,85.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000329,2026-01-09,Shift 1,OPR-009,Operator 009,Outsourcing,Vendor B,Quay Crane,QC-07,box,Loading,Normal,1.0,8,0.91,9.8,Tidak ada,6.93,2.06,28.0,194.0,178,194.0,178,91.8,86.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000330,2026-01-09,Shift 1,OPR-014,Operator 014,Outsourcing,Vendor B,Forklift,FL-06,box,Loading,Normal,1.0,8,0.81,32.5,Waiting job,6.65,2.91,10.0,66.5,84,66.5,84,126.4,83.1,REVIEW,Returned,Waiting Foreman,PENDING,SAFE,produksi_di_atas_batas
TRX-0000331,2026-01-09,Shift 1,OPR-018,Operator 018,Outsourcing,Vendor A,Head Truck,HT-03,move,Loading,Normal,1.0,8,0.57,30.4,System interruption,6.92,2.96,10.0,69.2,73,69.2,73,105.5,86.5,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000332,2026-01-09,Shift 1,OPR-022,Operator 022,Outsourcing,Vendor C,Head Truck,HT-10,move,Discharge,Kepadatan tinggi,0.8,8,0.83,4.9,Tidak ada,7.09,3.17,10.0,56.7,57,56.7,57,100.6,88.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000333,2026-01-09,Shift 1,OPR-029,Operator 029,Outsourcing,Vendor A,Quay Crane,QC-08,box,Discharge,Normal,1.0,8,0.67,19.6,Waiting job,7.0,4.0,28.0,196.1,202,196.1,202,103.0,87.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000334,2026-01-09,Shift 1,OPR-007,Operator 007,Outsourcing,Vendor B,Forklift,FL-04,box,Discharge,Normal,1.0,8,0.9,58.2,Yard congestion,6.14,3.43,10.0,61.4,46,61.4,46,75.0,76.7,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target|utilisasi_rendah
TRX-0000335,2026-01-09,Shift 1,OPR-025,Operator 025,Tetap,Vendor C,RTGC,RTG-08,box,Discharge,Normal,1.0,8,0.66,13.4,Yard congestion,7.11,3.66,20.0,142.3,124,142.3,124,87.2,88.9,REVIEW,Approved,Approved,PENDING,SAFE,produksi_bawah_target
TRX-0000336,2026-01-09,Shift 2,OPR-018,Operator 018,Outsourcing,Vendor A,RTGC,RTG-01,box,Discharge,Normal,1.0,8,0.62,45.0,Yard congestion,6.63,3.67,20.0,132.6,133,132.6,133,100.3,82.9,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000337,2026-01-09,Shift 2,OPR-017,Operator 017,Outsourcing,Vendor C,Head Truck,HT-16,move,Loading,Normal,1.0,8,0.73,90.3,Tidak ada,6.98,2.26,10.0,69.8,76,69.8,76,109.0,87.2,REVIEW,Approved,Approved,PENDING,SAFE,downtime_tanpa_alasan
TRX-0000338,2026-01-09,Shift 2,OPR-029,Operator 029,Outsourcing,Vendor A,Forklift,FL-02,box,Discharge,Pembatasan alat,0.75,8,0.71,4.0,Tidak ada,7.22,3.79,10.0,54.2,59,54.2,59,108.9,90.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000339,2026-01-09,Shift 2,OPR-010,Operator 010,Outsourcing,Vendor C,RTGC,RTG-02,box,Discharge,Normal,1.0,8,0.8,16.7,Waiting job,6.92,3.22,20.0,138.4,138,138.4,138,99.7,86.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000340,2026-01-09,Shift 2,OPR-030,Operator 030,Outsourcing,Vendor A,Head Truck,HT-12,move,Discharge,Normal,1.0,8,0.75,6.6,Tidak ada,7.14,3.31,10.0,71.4,74,71.4,74,103.7,89.2,PASS,Returned,Waiting Foreman,PENDING,SAFE,OK
TRX-0000341,2026-01-09,Shift 2,OPR-020,Operator 020,Outsourcing,Vendor A,RTGC,RTG-10,box,Loading,Normal,1.0,8,1.05,7.1,Tidak ada,6.84,3.31,20.0,136.7,137,136.7,137,100.2,85.5,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000342,2026-01-09,Shift 2,OPR-021,Operator 021,Outsourcing,Vendor B,Reach Stacker,RS-03,box,Loading,Kepadatan sedang,0.9,8,0.57,28.9,Operator change,6.95,1.93,14.0,87.6,92,87.6,92,105.1,86.9,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000343,2026-01-09,Shift 2,OPR-027,Operator 027,Outsourcing,Vendor C,Quay Crane,QC-01,box,Discharge,Normal,1.0,8,0.73,6.9,Tidak ada,7.16,2.57,28.0,200.5,188,200.5,188,93.8,89.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000344,2026-01-09,Shift 2,OPR-005,Operator 005,Outsourcing,Vendor C,Head Truck,HT-17,move,Loading,Normal,1.0,8,0.84,18.1,Waiting job,6.86,3.04,10.0,68.6,72,68.6,72,105.0,85.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000345,2026-01-09,Shift 2,OPR-004,Operator 004,Outsourcing,Vendor A,Head Truck,HT-11,move,Discharge,Normal,1.0,8,0.82,25.8,Operator change,6.75,2.94,10.0,67.5,72,67.5,72,106.6,84.4,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000346,2026-01-09,Shift 2,OPR-011,Operator 011,Tetap,Vendor A,Reach Stacker,RS-01,box,Loading,Normal,1.0,8,0.79,10.1,System interruption,7.04,2.75,14.0,98.6,96,98.6,96,97.3,88.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000347,2026-01-09,Shift 2,OPR-007,Operator 007,Outsourcing,Vendor B,Head Truck,HT-14,move,Discharge,Normal,1.0,8,0.51,9.9,Tidak ada,7.32,2.08,10.0,73.2,84,73.2,84,114.7,91.5,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0000348,2026-01-09,Shift 3,OPR-012,Operator 012,Tetap,Vendor B,Head Truck,HT-07,move,Loading,Kepadatan sedang,0.9,8,0.72,98.7,Tidak ada,6.66,3.22,10.0,60.0,59,60.0,59,98.4,83.3,REVIEW,Approved,Approved,PENDING,SAFE,downtime_tanpa_alasan
TRX-0000349,2026-01-09,Shift 3,OPR-027,Operator 027,Outsourcing,Vendor C,RTGC,RTG-01,box,Loading,Normal,1.0,8,0.84,19.4,Yard congestion,6.84,3.41,20.0,136.8,141,136.8,141,103.1,85.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000350,2026-01-09,Shift 3,OPR-022,Operator 022,Outsourcing,Vendor C,Quay Crane,QC-06,box,Loading,Kepadatan sedang,0.9,8,0.91,8.1,Tidak ada,6.95,3.21,28.0,175.2,174,175.2,174,99.3,86.9,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000351,2026-01-09,Shift 3,OPR-004,Operator 004,Outsourcing,Vendor A,Forklift,FL-01,box,Loading,Normal,1.0,8,0.57,15.2,Equipment breakdown,7.18,3.85,10.0,71.8,69,71.8,69,96.1,89.7,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000352,2026-01-09,Shift 3,OPR-002,Operator 002,Outsourcing,Vendor B,Quay Crane,QC-07,box,Discharge,Normal,1.0,8,0.72,3.0,Tidak ada,7.23,2.59,28.0,202.3,202,202.3,202,99.8,90.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000353,2026-01-09,Shift 3,OPR-021,Operator 021,Outsourcing,Vendor B,Head Truck,HT-01,move,Loading,Pembatasan alat,0.75,8,0.36,9.1,Tidak ada,7.49,2.83,10.0,56.2,58,56.2,58,103.2,93.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000354,2026-01-09,Shift 3,OPR-023,Operator 023,Outsourcing,Vendor A,RTGC,RTG-05,box,Loading,Kepadatan sedang,0.9,8,0.64,19.4,Yard congestion,7.04,3.68,20.0,126.7,124,126.7,124,97.9,88.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000355,2026-01-09,Shift 3,OPR-025,Operator 025,Tetap,Vendor C,Head Truck,HT-15,move,Loading,Normal,1.0,8,0.88,24.8,Waiting job,6.71,2.9,10.0,67.1,63,67.1,63,93.9,83.9,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000356,2026-01-09,Shift 3,OPR-018,Operator 018,Outsourcing,Vendor A,Head Truck,HT-11,move,Loading,Kepadatan tinggi,0.8,8,0.73,15.4,System interruption,7.01,4.85,10.0,56.1,56,56.1,56,99.8,87.7,REVIEW,Approved,Approved,PENDING,HARD ALERT,nonstop_lebih_4_jam
TRX-0000357,2026-01-09,Shift 3,OPR-010,Operator 010,Outsourcing,Vendor C,Forklift,FL-04,box,Discharge,Normal,1.0,8,0.88,9.3,Tidak ada,6.96,3.05,10.0,69.6,63,69.6,63,90.5,87.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000358,2026-01-09,Shift 3,OPR-026,Operator 026,Tetap,Vendor B,RTGC,RTG-03,box,Discharge,Kepadatan tinggi,0.8,8,0.69,28.2,Waiting job,6.84,2.06,20.0,109.5,100,109.5,100,91.4,85.5,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000359,2026-01-09,Shift 3,OPR-006,Operator 006,Tetap,Vendor C,RTGC,RTG-06,box,Loading,Normal,1.0,8,0.8,32.0,Yard congestion,6.67,2.3,20.0,133.4,129,133.4,129,96.7,83.4,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000360,2026-01-09,Shift 3,OPR-015,Operator 015,Outsourcing,Vendor A,Quay Crane,QC-01,box,Loading,Normal,1.0,8,0.55,26.1,System interruption,7.01,2.58,28.0,196.3,201,196.3,201,102.4,87.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000361,2026-01-09,Shift 3,OPR-024,Operator 024,Tetap,Vendor B,Head Truck,HT-16,move,Loading,Normal,1.0,8,0.64,5.7,Tidak ada,7.26,2.12,10.0,72.6,67,72.6,67,92.2,90.8,PASS,Returned,Waiting Foreman,PENDING,SAFE,OK
TRX-0000362,2026-01-09,Shift 3,OPR-011,Operator 011,Tetap,Vendor A,Head Truck,HT-10,move,Discharge,Pembatasan alat,0.75,8,0.8,34.0,Operator change,6.64,4.0,10.0,49.8,49,49.8,49,98.5,82.9,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000363,2026-01-09,Shift 3,OPR-016,Operator 016,Outsourcing,Vendor C,Forklift,FL-03,box,Loading,Normal,1.0,8,0.95,99.1,Weather,5.4,2.83,10.0,54.0,46,54.0,46,85.3,67.4,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target|utilisasi_rendah
TRX-0000364,2026-01-10,Shift 1,OPR-018,Operator 018,Outsourcing,Vendor A,Head Truck,HT-18,move,Loading,Pembatasan alat,0.75,8,0.7,6.6,Tidak ada,7.19,2.22,10.0,48.5,52,48.5,52,107.2,89.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000365,2026-01-10,Shift 1,OPR-023,Operator 023,Outsourcing,Vendor A,Head Truck,HT-10,move,Loading,Kepadatan tinggi,0.8,8,0.8,46.4,Waiting job,6.42,3.04,10.0,46.2,50,46.2,50,108.1,80.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000366,2026-01-10,Shift 1,OPR-019,Operator 019,Tetap,Vendor B,Quay Crane,QC-04,box,Discharge,Normal,1.0,8,0.78,35.5,System interruption,6.63,2.97,28.0,167.1,182,167.1,182,108.9,82.9,PASS,Approved,Pending,PENDING,SAFE,OK
TRX-0000367,2026-01-10,Shift 1,OPR-012,Operator 012,Tetap,Vendor B,Head Truck,HT-11,move,Loading,Normal,1.0,8,0.69,21.0,Yard congestion,6.96,2.54,10.0,62.7,67,62.7,67,106.9,87.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000368,2026-01-10,Shift 1,OPR-004,Operator 004,Outsourcing,Vendor A,Quay Crane,QC-02,box,Loading,Pembatasan alat,0.75,8,0.71,9.4,Tidak ada,7.13,2.14,28.0,134.7,129,134.7,129,95.7,89.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000369,2026-01-10,Shift 1,OPR-003,Operator 003,Outsourcing,Vendor A,Quay Crane,QC-06,box,Loading,Kepadatan sedang,0.9,8,0.65,26.1,Weather,6.91,5.47,28.0,156.8,165,156.8,165,105.2,86.4,REVIEW,Approved,Approved,PENDING,HARD ALERT,nonstop_lebih_4_jam
TRX-0000370,2026-01-10,Shift 1,OPR-014,Operator 014,Outsourcing,Vendor B,RTGC,RTG-02,box,Loading,Normal,1.0,8,0.66,6.4,Tidak ada,7.24,2.43,20.0,130.2,122,130.2,122,93.7,90.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000371,2026-01-10,Shift 1,OPR-017,Operator 017,Outsourcing,Vendor C,RTGC,RTG-07,box,Discharge,Normal,1.0,8,0.9,16.5,Equipment breakdown,6.82,3.15,20.0,122.8,125,122.8,125,101.8,85.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000372,2026-01-10,Shift 1,OPR-022,Operator 022,Outsourcing,Vendor C,Head Truck,HT-13,move,Discharge,Normal,1.0,8,0.82,9.0,Tidak ada,7.03,3.95,10.0,63.3,64,63.3,64,101.2,87.9,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000373,2026-01-10,Shift 1,OPR-001,Operator 001,Outsourcing,Vendor B,Quay Crane,QC-05,box,Discharge,Normal,1.0,8,0.98,42.6,Yard congestion,6.31,2.25,28.0,159.1,161,159.1,161,101.2,78.9,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0000374,2026-01-10,Shift 1,OPR-011,Operator 011,Tetap,Vendor A,RTGC,RTG-09,box,Discharge,Pembatasan alat,0.75,8,0.85,17.7,System interruption,6.86,3.33,20.0,92.6,90,92.6,90,97.2,85.8,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000375,2026-01-10,Shift 1,OPR-026,Operator 026,Tetap,Vendor B,Forklift,FL-06,box,Discharge,Kepadatan sedang,0.9,8,0.75,10.6,Weather,7.08,2.21,10.0,57.3,57,57.3,57,99.4,88.5,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000376,2026-01-10,Shift 2,OPR-010,Operator 010,Outsourcing,Vendor C,RTGC,RTG-09,box,Loading,Normal,1.0,8,0.88,18.8,Equipment breakdown,6.8,3.48,20.0,122.5,127,122.5,127,103.7,85.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000377,2026-01-10,Shift 2,OPR-001,Operator 001,Outsourcing,Vendor B,Quay Crane,QC-04,box,Discharge,Kepadatan tinggi,0.8,8,0.91,11.1,Equipment breakdown,6.91,2.96,28.0,139.2,143,139.2,143,102.7,86.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000378,2026-01-10,Shift 2,OPR-014,Operator 014,Outsourcing,Vendor B,Head Truck,HT-18,move,Loading,Normal,1.0,8,0.73,56.7,Equipment breakdown,6.33,2.78,10.0,57.0,48,57.0,48,84.3,79.1,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target|utilisasi_rendah
TRX-0000379,2026-01-10,Shift 2,OPR-005,Operator 005,Outsourcing,Vendor C,Forklift,FL-02,box,Loading,Penghentian resmi,0.0,8,0.76,262.9,System interruption,2.86,3.42,10.0,0.0,0,0.0,0,0.0,35.7,REVIEW,Approved,Approved,PENDING,SAFE,produksi_bawah_target|utilisasi_rendah
TRX-0000380,2026-01-10,Shift 2,OPR-012,Operator 012,Tetap,Vendor B,Reach Stacker,RS-02,box,Loading,Normal,1.0,8,0.83,2.5,Tidak ada,7.13,3.31,14.0,89.8,93,89.8,93,103.6,89.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000381,2026-01-10,Shift 2,OPR-016,Operator 016,Outsourcing,Vendor C,Reach Stacker,RS-05,box,Loading,Normal,1.0,8,0.7,37.3,Weather,6.68,3.31,14.0,84.2,93,84.2,93,110.5,83.5,REVIEW,Approved,Approved,PENDING,SAFE,produksi_di_atas_batas
TRX-0000382,2026-01-10,Shift 2,OPR-002,Operator 002,Outsourcing,Vendor B,Forklift,FL-06,box,Discharge,Kepadatan sedang,0.9,8,0.66,76.6,Tidak ada,6.55,3.4,10.0,53.1,50,53.1,50,94.2,81.9,REVIEW,Approved,Approved,PENDING,SAFE,downtime_tanpa_alasan
TRX-0000383,2026-01-10,Shift 2,OPR-019,Operator 019,Tetap,Vendor B,Head Truck,HT-07,move,Loading,Normal,1.0,8,0.9,15.6,Yard congestion,6.84,3.19,10.0,61.5,66,61.5,66,107.2,85.5,PASS,Returned,Waiting Foreman,PENDING,SAFE,OK
TRX-0000384,2026-01-10,Shift 2,OPR-030,Operator 030,Outsourcing,Vendor A,Reach Stacker,RS-01,box,Discharge,Normal,1.0,8,0.96,24.2,System interruption,6.64,2.88,14.0,83.6,83,83.6,83,99.2,83.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000385,2026-01-10,Shift 2,OPR-009,Operator 009,Outsourcing,Vendor B,Forklift,FL-05,box,Loading,Normal,1.0,8,0.76,79.1,Waiting job,5.92,3.21,10.0,53.3,52,53.3,52,97.6,74.0,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0000386,2026-01-10,Shift 3,OPR-004,Operator 004,Outsourcing,Vendor A,Head Truck,HT-07,move,Discharge,Normal,1.0,8,0.82,4.9,Tidak ada,7.1,3.17,10.0,63.9,58,63.9,58,90.8,88.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000387,2026-01-10,Shift 3,OPR-001,Operator 001,Outsourcing,Vendor B,RTGC,RTG-02,box,Loading,Normal,1.0,8,0.83,45.3,Operator change,6.42,2.72,20.0,115.5,110,115.5,110,95.2,80.2,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000388,2026-01-10,Shift 3,OPR-014,Operator 014,Outsourcing,Vendor B,Head Truck,HT-12,move,Discharge,Normal,1.0,8,0.93,21.9,Operator change,6.7,3.22,10.0,60.3,60,60.3,60,99.4,83.8,PASS,Approved,Returned,PENDING,SAFE,OK
TRX-0000389,2026-01-10,Shift 3,OPR-005,Operator 005,Outsourcing,Vendor C,Forklift,FL-01,box,Discharge,Normal,1.0,8,0.87,32.4,Waiting job,6.59,2.1,10.0,59.3,56,59.3,56,94.5,82.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000390,2026-01-10,Shift 3,OPR-020,Operator 020,Outsourcing,Vendor A,Head Truck,HT-18,move,Discharge,Normal,1.0,8,0.83,84.7,Weather,5.76,3.62,10.0,51.8,33,51.8,33,63.7,72.0,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target|utilisasi_rendah
TRX-0000391,2026-01-10,Shift 3,OPR-029,Operator 029,Outsourcing,Vendor A,RTGC,RTG-04,box,Discharge,Normal,1.0,8,0.83,18.3,Equipment breakdown,6.86,3.26,20.0,123.5,93,123.5,93,75.3,85.8,REVIEW,Approved,Approved,PENDING,SAFE,produksi_bawah_target
TRX-0000392,2026-01-10,Shift 3,OPR-025,Operator 025,Tetap,Vendor C,Head Truck,HT-09,move,Discharge,Normal,1.0,8,1.24,5.9,Tidak ada,6.66,2.63,10.0,60.0,62,60.0,62,103.4,83.3,PASS,Pending,Waiting Foreman,PENDING,SAFE,OK
TRX-0000393,2026-01-10,Shift 3,OPR-022,Operator 022,Outsourcing,Vendor C,Reach Stacker,RS-01,box,Discharge,Pembatasan alat,0.75,8,0.61,56.4,Equipment breakdown,6.45,4.87,14.0,61.0,70,61.0,70,114.8,80.7,REVIEW,Pending,Waiting Foreman,PENDING,HARD ALERT,produksi_di_atas_batas|nonstop_lebih_4_jam
TRX-0000394,2026-01-10,Shift 3,OPR-006,Operator 006,Tetap,Vendor C,Head Truck,HT-14,move,Loading,Normal,1.0,8,0.58,8.9,Tidak ada,7.27,3.12,10.0,65.4,66,65.4,66,100.9,90.9,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000395,2026-01-10,Shift 3,OPR-010,Operator 010,Outsourcing,Vendor C,Quay Crane,QC-05,box,Discharge,Normal,1.0,8,0.71,13.8,System interruption,7.06,2.04,28.0,177.9,168,177.9,168,94.4,88.3,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000396,2026-01-10,Shift 3,OPR-016,Operator 016,Outsourcing,Vendor C,Quay Crane,QC-08,box,Loading,Kepadatan sedang,0.9,8,0.92,13.4,Operator change,6.86,3.19,28.0,155.6,150,155.6,150,96.4,85.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000397,2026-01-10,Shift 3,OPR-012,Operator 012,Tetap,Vendor B,Head Truck,HT-06,move,Loading,Normal,1.0,8,0.81,72.8,Waiting job,5.98,4.77,10.0,53.8,57,53.8,57,106.0,74.7,REVIEW,Approved,Approved,PENDING,HARD ALERT,nonstop_lebih_4_jam
TRX-0000398,2026-01-10,Shift 3,OPR-028,Operator 028,Outsourcing,Vendor B,Head Truck,HT-04,move,Discharge,Kepadatan tinggi,0.8,8,0.68,14.1,Waiting job,7.08,3.23,10.0,51.0,49,51.0,49,96.1,88.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000399,2026-01-10,Shift 3,OPR-017,Operator 017,Outsourcing,Vendor C,Forklift,FL-06,box,Loading,Normal,1.0,8,0.76,29.5,Weather,6.75,4.51,10.0,60.7,68,60.7,68,112.0,84.3,REVIEW,Pending,Waiting Foreman,PENDING,HARD ALERT,produksi_di_atas_batas|nonstop_lebih_4_jam
TRX-0000400,2026-01-11,Shift 1,OPR-030,Operator 030,Outsourcing,Vendor A,Quay Crane,QC-05,box,Discharge,Kepadatan tinggi,0.8,8,0.79,83.4,Yard congestion,5.82,3.02,28.0,117.4,120,117.4,120,102.3,72.8,REVIEW,Approved,Approved,PENDING,SAFE,utilisasi_rendah
TRX-0000401,2026-01-11,Shift 1,OPR-018,Operator 018,Outsourcing,Vendor A,Head Truck,HT-13,move,Discharge,Normal,1.0,8,0.67,8.0,Tidak ada,7.2,3.06,10.0,64.8,65,64.8,65,100.3,90.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000402,2026-01-11,Shift 1,OPR-026,Operator 026,Tetap,Vendor B,RTGC,RTG-04,box,Loading,Normal,1.0,8,0.82,32.2,Waiting job,6.64,3.56,20.0,119.6,110,119.6,110,92.0,83.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000403,2026-01-11,Shift 1,OPR-002,Operator 002,Outsourcing,Vendor B,Head Truck,HT-16,move,Loading,Normal,1.0,8,0.75,16.4,Weather,6.97,2.69,10.0,62.7,62,62.7,62,98.8,87.1,PASS,Approved,Returned,PENDING,SAFE,OK
TRX-0000404,2026-01-11,Shift 1,OPR-027,Operator 027,Outsourcing,Vendor C,Forklift,FL-04,box,Loading,Kepadatan sedang,0.9,8,0.83,17.2,Weather,6.89,2.59,10.0,55.8,50,55.8,50,89.6,86.1,REVIEW,Approved,Approved,PENDING,SAFE,produksi_bawah_target
TRX-0000405,2026-01-11,Shift 1,OPR-013,Operator 013,Outsourcing,Vendor A,RTGC,RTG-11,box,Loading,Pembatasan alat,0.75,8,0.8,27.0,Operator change,6.75,3.25,20.0,91.1,77,91.1,77,84.5,84.3,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target
TRX-0000406,2026-01-11,Shift 1,OPR-011,Operator 011,Tetap,Vendor A,Head Truck,HT-02,move,Discharge,Normal,1.0,8,0.52,11.8,Operator change,7.29,2.17,10.0,65.6,70,65.6,70,106.7,91.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000407,2026-01-11,Shift 1,OPR-001,Operator 001,Outsourcing,Vendor B,Head Truck,HT-11,move,Discharge,Kepadatan tinggi,0.8,8,0.8,30.0,Waiting job,6.7,3.34,10.0,48.3,47,48.3,47,97.4,83.8,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000408,2026-01-11,Shift 1,OPR-006,Operator 006,Tetap,Vendor C,Quay Crane,QC-03,box,Loading,Normal,1.0,8,0.59,8.2,Tidak ada,7.27,2.44,28.0,183.3,184,183.3,184,100.4,90.9,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000409,2026-01-11,Shift 1,OPR-025,Operator 025,Tetap,Vendor C,RTGC,RTG-12,box,Discharge,Normal,1.0,8,0.98,19.1,Yard congestion,6.7,2.07,20.0,120.6,123,120.6,123,102.0,83.7,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000410,2026-01-11,Shift 1,OPR-004,Operator 004,Outsourcing,Vendor A,Head Truck,HT-09,move,Loading,Normal,1.0,8,0.73,8.7,Tidak ada,7.13,3.64,10.0,64.2,66,64.2,66,102.9,89.1,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000411,2026-01-11,Shift 1,OPR-024,Operator 024,Tetap,Vendor B,Forklift,FL-03,box,Loading,Kepadatan sedang,0.9,8,0.6,36.1,Equipment breakdown,6.8,2.97,10.0,55.1,54,55.1,54,98.1,85.0,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000412,2026-01-11,Shift 1,OPR-020,Operator 020,Outsourcing,Vendor A,Forklift,FL-01,box,Discharge,Normal,1.0,8,1.04,39.3,Weather,6.31,3.18,10.0,56.8,51,56.8,51,89.8,78.9,REVIEW,Approved,Approved,PENDING,SAFE,produksi_bawah_target|utilisasi_rendah
TRX-0000413,2026-01-11,Shift 1,OPR-017,Operator 017,Outsourcing,Vendor C,Forklift,FL-02,box,Discharge,Normal,1.0,8,0.59,28.9,System interruption,6.93,2.86,10.0,62.4,62,62.4,62,99.4,86.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000414,2026-01-11,Shift 2,OPR-007,Operator 007,Outsourcing,Vendor B,RTGC,RTG-05,box,Discharge,Normal,1.0,8,0.66,24.4,Waiting job,6.93,3.54,20.0,124.7,134,124.7,134,107.4,86.6,PASS,Approved,Approved,FINAL,SAFE,OK
TRX-0000415,2026-01-11,Shift 2,OPR-005,Operator 005,Outsourcing,Vendor C,Head Truck,HT-08,move,Discharge,Normal,1.0,8,0.63,26.2,Equipment breakdown,6.94,3.28,10.0,62.4,76,62.4,76,121.7,86.7,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_di_atas_batas
TRX-0000416,2026-01-11,Shift 2,OPR-009,Operator 009,Outsourcing,Vendor B,Head Truck,HT-06,move,Loading,Penghentian resmi,0.0,8,0.81,404.3,Operator change,0.45,3.93,10.0,0.0,0,0.0,0,0.0,5.7,REVIEW,Pending,Waiting Foreman,PENDING,SAFE,produksi_bawah_target|utilisasi_rendah
